ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,manager,2017,2018,2019,2020,2021,2022,all
160635.SZ,医药LOF基金,鹏华基金,20160715,股票型,被动指数型,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,0.75,0.15,1.16,20211231,罗捷,0.11270491803278698,-0.24264705882352952,0.27636363636363637,0.46913580246913583,-0.10859728506787326,-0.14648295866569974,0.20594262295081975
160225.SZ,新能源汽车LOF,国泰基金,20160701,股票型,被动指数型,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.2,30.71,20211231,谢东旭,0.14226956338325236,-0.36392171344165436,0.31446814685822083,0.924707440936189,0.3050934954686245,-0.10236012833472503,1.153975954439992
159949.SZ,创业板50ETF,华安基金,20160630,股票型,被动指数型,创业板50指数收益率,0.5,0.1,87.69,20211231,许之彦,-0.14833759590792842,-0.3754110078627591,0.5117875944151979,0.8875094625283876,0.17213443490815764,-0.12673646752891263,0.5541346973572037
169104.SZ,东方红睿满LOF,东证资管,20160628,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中国债券总指数收益率*20%,1.5,0.25,65.2,20211231,孙伟,0.5544159544159546,-0.2003910068426198,0.48939767620216273,0.7236315053164359,-0.017428349063292343,-0.09578242037306664,1.824282830009497
501021.SH,香港中小LOF,华宝基金,20160624,股票型,被动指数型,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,1.0,0.25,7.4,20211231,周晶,0.34358200509289827,-0.16656138134344076,0.30417342323120256,0.13958510568680063,-0.12949351096818654,-0.0573256811135299,0.347731774026219
501018.SH,南方原油LOF,南方基金,20160615,混合型,原油主题基金,WTI原油价格收益率*60%+BRENT原油价格收益率*40%,1.0,0.28,5.67,20211231,黄亮,-0.023988005997001356,-0.1355476624748009,0.33654063844238186,-0.5069026848479715,0.5297148746135346,0.11509094992140136,-0.0694340329835082
161727.SZ,招商增荣LOF,招商基金,20160603,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.15,0.5,20211231,姚飞军,0.039195979899497524,-0.1150870406189555,0.312568306010929,0.3497085761865112,0.03269586674892038,-0.06750298685782556,0.5688442211055276
160519.SZ,博时睿利LOF,博时基金,20160531,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,1.4,20211231,金晟哲 陈曦,0.010070493454179152,-0.22233300099700887,0.6102564102564102,0.4665605095541402,0.2057546145494028,-0.09500225123818112,1.0241691842900302
501017.SH,国泰融丰LOF,国泰基金,20160526,混合型,灵活配置型,沪深300指数收益率*60%+中证综合债指数收益率*40%,1.5,0.25,10.83,20211231,樊利安,-0.05218771703542016,-0.190261780104712,0.17020065951118588,0.17923363000574963,0.119687435825355,-0.01514893851364839,0.16750331382081543
161232.SZ,国投瑞盛LOF,国投瑞银基金,20160525,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,5.17,20211231,吴潇,-0.14022517911975435,-0.36190476190476184,0.5242537313432833,0.5458996328029375,0.19081551860649257,-0.08377659574468092,0.41044012282497433
165528.SZ,信诚鼎利LOF,中信保诚基金,20160524,混合型,灵活配置型,沪深300指数收益率*50%+中证综合债指数收益率*50%,1.5,0.25,0.55,20211231,郑伟,0.001980198019801982,-0.21859545004945588,0.19873417721518977,0.6124604012671594,0.059593975114603924,-0.13288009888751548,0.3891089108910891
159948.SZ,创业板ETF南方,南方基金,20160513,股票型,被动指数型,创业板指数收益率,0.15,0.05,23.32,20211231,孙伟,-0.07834946510443207,-0.2911462363214325,0.441032839544675,0.6655854566429062,0.12862752499269514,-0.12449083485762483,0.5496123484462557
160518.SZ,博时睿远LOF,博时基金,20160415,混合型,灵活配置型,沪深300指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,2.38,20211231,陈伟,-0.02108433734939761,-0.09641025641025638,0.44835414301929627,0.6927899686520377,0.21342592592592585,-0.07821442197634493,1.4257028112449799
162415.SZ,美国消费LOF,华宝基金,20160318,股票型,被动指数型,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,1.0,0.25,3.59,20211231,周晶,0.1289736603088103,0.054706355591311207,0.28582434514637906,0.18094667465548234,0.22222222222222207,-0.14611872146118718,0.8683015440508628
501015.SH,财通升级混合LOF,财通基金,20160309,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,1.73,20211231,谈洁颖,-0.09055876685934497,-0.22033898305084743,0.23913043478260876,0.23464912280701739,-0.001776198934280444,-0.011565836298932493,0.07032755298651247
161033.SZ,智能汽车LOF,富国基金,20160216,股票型,被动指数型,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.2,3.73,20211231,张圣贤,0.1164021164021164,-0.3390151515151516,0.7739628040057226,0.3733870967741936,0.25954198473282436,-0.10536130536130535,1.0306878306878309
168102.SZ,九泰锐富LOF,九泰基金,20160204,混合型,混合型,沪深300指数收益率*60%+中国债券总指数收益率*40%,1.5,0.25,4.48,20211231,刘开运 刘心任,-0.005761718750000016,-0.19467635792161875,0.4786051103793145,0.376062243175381,0.30151204668433806,0.0,1.1203102050781248
501005.SH,精准医疗LOF,汇添富基金,20160121,股票型,被动指数型,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.75,0.1,12.37,20211231,吴振翔,-0.05183349851337949,-0.2999581939799332,0.5613616004777547,0.6700133868808567,-0.15883194961351266,-0.1626846368524948,0.2191278493557979
169103.SZ,东方红睿轩定开,东证资管,20160120,混合型,灵活配置型,沪深300指数*60%+恒生指数*20%+中国债券总指数收益率*20%,1.5,0.25,47.72,20211231,刚登峰,0.5823091247672253,-0.23267035424267388,0.47890852011053114,0.3658943701697041,-0.09229114429494961,-0.06634714104655684,1.0766528305400374
161229.SZ,国投中国价值LOF,国投瑞银基金,20151221,股票型,股票型,MSCI中国指数*95%+同期人民币一年期定期存款利率(税后)*5%,1.8,0.3,1.58,20211231,汤海波,0.2979772651287195,-0.08468027561336851,0.26198353183042666,0.18106060230284476,-0.19692110000994453,0.019968046770874753,0.4394551153460383
510580.SH,中证500ETF易方达,易方达基金,20150827,股票型,被动指数型,中证500指数,0.15,0.05,15.03,20211231,余海燕,-0.017068864037669298,-0.3597043252422336,0.28752251902469317,0.30852586272666777,0.20894886087091438,-0.10457055599058376,0.15199406513635472
510360.SH,沪深300ETF基金,广发基金,20150820,股票型,被动指数型,沪深300指数收益率,0.5,0.1,16.4,20211231,刘杰,0.23782038739972616,-0.2335414526199321,0.3863683233656424,0.31022685013015994,-0.023785195277020915,-0.07518753270919344,0.5558599099980435
161227.SZ,国投深证100LOF,国投瑞银基金,20150814,股票型,被动指数型,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,0.75,0.15,3.97,20211231,赵建,0.21104644113010795,-0.32195244055068833,0.5376549394565857,0.4986376043386349,0.015757576398383086,-0.08591885373020457,0.7569171820055779
168101.SZ,九泰锐智LOF,九泰基金,20150814,混合型,灵活配置型,沪深300指数收益率*60%+中国债券总指数收益率*40%,2.0,0.25,1.03,20211231,刘开运,0.025450767975068636,-0.2310419681620839,0.4441191775665758,0.7316476304330692,0.12314457040841371,-0.08951762516664422,1.016448875862581
502053.SH,券商LOF,长盛基金,20150813,股票型,被动指数型,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,4.83,20211231,陈亘斯,-0.11191860465116284,-0.23600654664484444,0.42008356183947426,0.2488345087448791,0.01927272735472165,-0.07929004462284277,0.1292092926356589
502023.SH,钢铁LOF,鹏华基金,20150813,股票型,被动指数型,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,15.04,20211231,张羽翔,0.1525824116825941,-0.2740823551332215,0.034715558118672295,0.1565802239826165,0.433155074659061,-0.06449892875183683,0.34433102115322667
502040.SH,上证50LOF基金,长盛基金,20150813,股票型,被动指数型,上证50指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,1.0,20211231,陈亘斯,0.27827703749612653,-0.16526723720329395,0.42461800019303164,0.35146588958556724,-0.035717281677961024,-0.06469002314277,0.858424491271563
167301.SZ,保险主题LOF,方正富邦基金,20150731,股票型,被动指数型,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,1.0,0.2,58.06,20211231,,0.42361460323845923,-0.2386867891204521,0.40758827505151657,0.11339656315453568,-0.21726190754622407,-0.02534854176850495,0.2958272955848335
502003.SH,军工LOF,易方达基金,20150708,股票型,被动指数型,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,6.75,20211231,张湛,-0.1609568389994008,-0.2611005810199404,0.25091881637257907,0.8309719251575671,0.1589880679192807,-0.1700680318350124,0.3662766685351594
502010.SH,证券LOF,易方达基金,20150708,股票型,被动指数型,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,14.55,20211231,张湛,-0.06657440077298131,-0.2325371472575222,0.43678363028685463,0.24585784104273342,-0.013301976014640783,-0.0810367909538907,0.1630985047196455
184801.SZ,鹏华前海REIT,鹏华基金,20150706,混合型,混合型,十年期国债收益率+1.5%,0.65,0.1,32.46,20211231,刘方正 尤柏年,0.021798365122615824,0.06865273454868824,0.077603362743466,0.0637928589907061,0.06933095705046614,0.001966008061152478,0.3402365122615804
501000.SH,国金鑫新LOF,国金基金,20150703,混合型,灵活配置型,一年期银行定期存款利率(税后)+3%,1.2,0.1,0.01,20211231,宫雪,0.21456692913385825,-0.22933549432739062,0.07150368033648785,-0.02845927379784094,-0.08787878787878785,-0.02104097452934664,-0.12992125984251968
501001.SH,财通精选混合LOF,财通基金,20150701,混合型,灵活配置型,沪深300指数收益率*55%+上证国债指数收益率*45%,1.5,0.25,1.41,20211231,梁辰,0.08284600389863545,-0.16471647164716466,0.23491379310344812,0.8385689354275745,0.13763644992880852,-0.10554860241969115,1.0896686159844056
512330.SH,信息科技ETF,南方基金,20150629,股票型,被动指数型,中证500信息技术指数,0.5,0.1,6.52,20211231,孙伟,0.010627780523974222,-0.3231841526045488,0.7416907514450867,0.0733250362995229,0.15779302348052954,-0.12652311801034882,0.2933761739990113
159944.SZ,材料ETF,广发基金,20150625,股票型,被动指数型,中证全指原材料指数,0.5,0.1,0.25,20211231,陆志明,0.11992986557568662,-0.3634940513462743,0.2523349172538097,0.2874525709799817,0.29441056910569113,-0.09868885922901793,0.3419053185271769
168204.SZ,煤炭LOF,中融基金,20150625,股票型,被动指数型,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,8.84,20211231,,0.08023106546854943,-0.3262063339275105,0.13136429539346897,0.14890658108465268,0.4897330704699204,-0.04479668949482132,0.34627893453145053
161030.SZ,体育LOF,富国基金,20150625,股票型,被动指数型,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,2.16,20211231,,-0.2692455982521527,-0.300070911009497,0.5847535482213565,0.042641751016501986,0.10256409788503941,-0.1404651170873658,-0.19907900012851817
159945.SZ,能源ETF基金,广发基金,20150625,股票型,被动指数型,中证全指能源指数,0.5,0.1,0.64,20211231,陆志明,0.09883057615516246,-0.2536984168180639,0.11730969760166841,-0.059573806190698395,0.36635792259345007,-0.0416414477666142,0.12906446092412993
168203.SZ,钢铁LOF,中融基金,20150619,股票型,被动指数型,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,5.08,20211231,,0.12403600153873469,-0.37307362314683734,0.02724136256781711,0.0987267627532907,0.47526883899750644,-0.06341108030347227,0.09895307868825784
163118.SZ,医药生物LOF,申万菱信基金,20150619,股票型,被动指数型,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,1.0,0.22,2.82,20211231,,0.13029756537421092,-0.2546936477861986,0.4045524042157138,0.6628731962672398,-0.06081206720868242,-0.15042141822868754,0.569931683949504
161032.SZ,煤炭龙头LOF,富国基金,20150619,股票型,被动指数型,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.12,23.51,20211231,张圣贤,0.11655530809205644,-0.30834111702127665,0.2325509123263397,0.15418447765626822,0.460451975415903,-0.04577691915549409,0.5310504231625836
502006.SH,国企改革LOF,易方达基金,20150615,股票型,被动指数型,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.22,1.1,20211231,林伟斌,0.1818344359020204,-0.23487598306110102,0.35270272727272717,0.4319775087083015,0.033647465309573694,-0.07306580845566508,0.679057643482925
161031.SZ,工业40LOF,富国基金,20150615,股票型,被动指数型,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,9.95,20211231,,-0.05293378790597519,-0.34189132247063286,0.6857431541049573,0.6431947516429551,0.18309859023183792,-0.10873015942039263,0.820491064058855
162414.SZ,新机遇LOF,华宝基金,20150611,混合型,灵活配置型,1年期银行定期存款基准利率(税后)+3%,0.6,0.25,2.3,20211231,林昊,0.08841947845593047,-0.04475176086583046,0.17824365664927136,0.18304696449026328,0.062354763749031775,-0.006622918945193772,0.5280867370782315
159941.SZ,纳指ETF,广发基金,20150610,股票型,被动指数型,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),0.8,0.25,11.35,20211231,刘杰,0.22467788117394427,0.04075967859751649,0.37369239468476106,0.34401852328273724,0.23804601661498426,-0.14898419864559825,1.4625089477451683
160135.SZ,高铁基金LOF,南方基金,20150610,股票型,被动指数型,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.2,2.49,20211231,孙伟,-0.05658877761882048,-0.244766846361186,0.04777692480516816,-0.07028067977529472,0.07009201949451759,-0.019611630451243187,-0.2715216817676045
160637.SZ,创业板LOF基金,鹏华基金,20150609,股票型,被动指数型,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,1.0,0.22,1.24,20211231,,-0.12899914456800687,-0.2726709487330583,0.4080504319273804,0.6381258452274312,0.14745098627171668,-0.11688312045696318,0.48241856287425144
159943.SZ,深证成指ETF,大成基金,20150605,股票型,被动指数型,深证成份指数,0.5,0.1,1.06,20211231,苏秉毅,0.09667759874518746,-0.3339833593343734,0.45639133489461375,0.42544205939707574,0.08525479106492945,-0.1008064526258294,0.48019124483102815
161123.SZ,并购重组LOF,易方达基金,20150603,股票型,被动指数型,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,1.0,0.22,5.37,20211231,刘树荣,-0.12149532710280372,-0.37090658756137485,0.260053322473829,0.2697596840602713,0.1102763236673093,-0.10022555841568682,-0.11653398634076202
161122.SZ,生物科技LOF,易方达基金,20150603,股票型,被动指数型,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1,10.9,20211231,张湛,0.02527761542957332,-0.23536862800968789,0.5283636656294532,0.7843338909594183,-0.07279188138362207,-0.1481440892344712,0.6897681326709528
502013.SH,一带一路LOF,长盛基金,20150529,股票型,被动指数型,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,1.0,0.22,4.02,20211231,陈亘斯,0.12950952573976493,-0.2587475327471739,0.1839393125151294,0.25746153539301625,0.06136522345091307,-0.08254872871907581,0.21374669639237942
510560.SH,国寿500ETF,国寿安保基金,20150529,股票型,被动指数型,中证500指数,0.5,0.1,2.82,20211231,李康,0.018617021276595723,-0.32571801566579633,0.26456717501815546,0.21937599817149037,0.1767100404475327,-0.10538670749438128,0.11463254654255324
