ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,all
501017.SH,国泰融丰LOF,国泰基金,混合型,20160526,1.0,0.25,沪深300指数收益率*60%+中证综合债指数收益率*40%,灵活配置型,E,樊利安,2.0,20230630,,,,,0.007900000000000018,-0.05218771703542016,-0.190261780104712,0.17020065951118588,0.17923363000574963,0.119687435825355,-0.02672340124233043,0.0027107385278478642,0.16604942
161232.SZ,国投瑞盛LOF,国投瑞银基金,混合型,20160525,1.5,0.25,沪深300指数收益率*50%+中债综合指数收益率*50%,灵活配置型,E,吴潇,4.48,20230630,,,,,-0.02300000000000002,-0.14022517911975435,-0.36190476190476184,0.5242537313432833,0.5458996328029375,0.19081551860649257,-0.12965425531914898,0.025974025974025997,0.34299999999999997
165528.SZ,信诚鼎利LOF,中信保诚基金,混合型,20160524,1.5,0.25,沪深300指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,E,吴振华 王睿,1.27,20230630,,,,,0.010000000000000009,0.001980198019801982,-0.21859545004945588,0.19873417721518977,0.6124604012671594,0.059593975114603924,-0.28114956736711993,0.034992691943942875,0.20379999999999998
159948.SZ,创业板ETF南方,南方基金,股票型,20160513,0.15,0.05,创业板指数收益率,被动指数型,E,孙伟,27.08,20230630,,,,,-0.01880000000000004,-0.07834946510443207,-0.2911462363214325,0.441032839544675,0.6655854566429062,0.12862752499269514,-0.29095949069918037,-0.029043324561257328,0.19597905999999998
160518.SZ,博时睿远LOF,博时基金,混合型,20160415,1.5,0.25,沪深300指数收益率*50%+中债综合指数收益率*50%,灵活配置型,E,陈伟,1.57,20230630,,,,,-0.0040000000000000036,-0.02108433734939761,-0.09641025641025638,0.44835414301929627,0.6927899686520377,0.21342592592592585,-0.250667684090042,0.05244399185336059,1.0670000000000002
162415.SZ,美国消费LOF,华宝基金,股票型,20160318,1.0,0.25,经人民币汇率调整的标普美国品质消费股票指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,E,周晶 杨洋,3.76,20230630,,,,,0.10099999999999998,0.1289736603088103,0.054706355591311207,0.28582434514637906,0.18094667465548234,0.22222222222222207,-0.29223744292237436,0.32316715542521973,1.2559999999999998
501015.SH,财通升级混合LOF,财通基金,混合型,20160309,1.5,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,E,沈犁,1.52,20230630,,,,,0.038000000000000034,-0.09055876685934497,-0.22033898305084743,0.23913043478260876,0.23464912280701739,-0.001776198934280444,-0.006227758007117542,-0.020590868397493203,0.09400000000000008
161033.SZ,智能汽车LOF,富国基金,股票型,20160216,1.0,0.2,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,张圣贤,4.57,20230630,,,,,-0.05700000000000005,0.1164021164021164,-0.3390151515151516,0.7739628040057226,0.3733870967741936,0.25954198473282436,-0.3356643356643356,0.1782456140350877,0.679
168102.SZ,九泰锐富LOF,九泰基金,混合型,20160204,1.5,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,混合型,E,刘开运 袁多武,1.94,20230630,,,,,0.02400000000000002,-0.005761718750000016,-0.19467635792161875,0.4786051103793145,0.376062243175381,0.30151204668433806,-0.1119997988207107,-0.022518765910558302,0.8846072300000001
501005.SH,精准医疗LOF,汇添富基金,股票型,20160121,0.75,0.1,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,吴振翔,9.43,20230630,,,,,0.008999999999999897,-0.05183349851337949,-0.2999581939799332,0.5613616004777547,0.6700133868808567,-0.15883194961351266,-0.282145531277653,-0.12080409633984446,-0.07279999999999998
169103.SZ,东方红睿轩定开,东证资管,混合型,20160120,1.5,0.25,沪深300指数*60%+恒生指数*20%+中国债券总指数收益率*20%,灵活配置型,E,周云,12.84,20230630,,,,,0.07400000000000007,0.5823091247672253,-0.23267035424267388,0.47890852011053114,0.3658943701697041,-0.09229114429494961,-0.17437665057430302,0.1281633222514035,1.22517933
161229.SZ,国投中国价值LOF,国投瑞银基金,股票型,20151221,1.8,0.3,MSCI中国指数*95%+同期人民币一年期定期存款利率(税后)*5%,股票型,E,刘扬,0.77,20230630,,,,0.0,0.1963999999999999,0.2979772651287195,-0.08468027561336851,0.26198353183042666,0.18106060230284476,-0.19692110000994453,-0.04952077115361265,0.027731093007728698,0.6493396199999999
510580.SH,中证500ETF易方达,易方达基金,股票型,20150827,0.15,0.05,中证500指数,被动指数型,E,余海燕 庞亚平,21.83,20230630,,,,0.2047000000000001,-0.1588777288951606,-0.017068864037669298,-0.3597043252422336,0.28752251902469317,0.30852586272666777,0.20894886087091438,-0.18023733880035517,0.06578759064005965,0.14583554999999992
510360.SH,沪深300ETF基金,广发基金,股票型,20150820,0.5,0.1,沪深300指数收益率,被动指数型,E,霍华明,19.49,20230630,,,,0.1057999999999999,-0.07569180683667923,0.23782038739972616,-0.2335414526199321,0.3863683233656424,0.31022685013015994,-0.023785195277020915,-0.20090713496540089,0.05697860573424524,0.4524999999999999
168101.SZ,九泰锐智LOF,九泰基金,混合型,20150814,2.0,0.25,沪深300指数收益率*60%+中国债券总指数收益率*40%,灵活配置型,E,刘开运,0.53,20230630,,,,0.05400000000000005,0.27865275142314977,0.025450767975068636,-0.2310419681620839,0.4441191775665758,0.7316476304330692,0.12314457040841371,-0.23237476802378712,-0.05438066243731586,1.16657879
161227.SZ,国投深证100LOF,国投瑞银基金,股票型,20150814,0.75,0.15,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,赵建,2.47,20230630,,,,0.01575306013837151,-0.13580635020433832,0.21104644113010795,-0.32195244055068833,0.5376549394565857,0.4986376043386349,0.015757576398383086,-0.23568019235927112,0.01717408441990848,0.3117049281532731
502053.SH,券商LOF,长盛基金,股票型,20150813,1.0,0.22,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,陈亘斯,3.59,20230630,,,,0.248,-0.17307692307692304,-0.11191860465116284,-0.23600654664484444,0.42008356183947426,0.2488345087448791,0.01927272735472165,-0.2439350708846426,0.216914367254017,0.16466665999999996
502023.SH,钢铁LOF,鹏华基金,股票型,20150813,1.0,0.22,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,闫冬,8.2,20230630,,,,-0.0030000000000000027,-0.06690070210631893,0.1525824116825941,-0.2740823551332215,0.034715558118672295,0.1565802239826165,0.433155074659061,-0.21428570841470038,0.06241519333696202,0.11714734999999998
502040.SH,上证50LOF基金,长盛基金,股票型,20150813,1.0,0.22,上证50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,陈亘斯,0.24,20230630,,,,0.11499999999999999,-0.13363228699551571,0.27827703749612653,-0.16526723720329395,0.42461800019303164,0.35146588958556724,-0.035717281677961024,-0.1695504737764616,0.030749922770917065,0.6482785200000001
167301.SZ,保险主题LOF,方正富邦基金,股票型,20150731,1.0,0.2,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,被动指数型,E,吴昊,37.26,20230630,,,,0.060699999999999976,-0.06260016969925522,0.42361460323845923,-0.2386867891204521,0.40758827505151657,0.11339656315453568,-0.21726190754622407,-0.04816223087307511,0.1797603226639462,0.48447178
502010.SH,证券LOF,易方达基金,股票型,20150708,1.0,0.22,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,余海燕,11.07,20230630,,,,-0.14349999999999996,-0.1531398949211909,-0.06657440077298131,-0.2325371472575222,0.43678363028685463,0.24585784104273342,-0.013301976014640783,-0.2485475910865561,0.2123885014034455,-0.16339791000000004
502003.SH,军工LOF,易方达基金,股票型,20150708,1.0,0.22,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,余海燕,7.28,20230630,,,,-0.14970000000000006,-0.20134745383982125,-0.1609568389994008,-0.2611005810199404,0.25091881637257907,0.8309719251575671,0.1589880679192807,-0.2459035750685071,-0.005804839305691714,-0.16176665999999995
184801.SZ,鹏华前海REIT,鹏华基金,混合型,20150706,0.65,0.1,十年期国债收益率+1.5%,混合型,E,刘方正,30.51,20230630,,,,0.04600000000000004,0.0526768642447418,0.021798365122615824,0.06865273454868824,0.077603362743466,0.0637928589907061,0.06933095705046614,-0.0024678193369406243,0.025001395972972292,0.5055917299999999
501000.SH,国金鑫新LOF,国金基金,混合型,20150703,1.2,0.1,一年期银行定期存款利率(税后)+3%,灵活配置型,E,杜哲,0.76,20230630,,,,0.0020000000000000018,0.013972055888223565,0.21456692913385825,-0.22933549432739062,0.07150368033648785,-0.02845927379784094,-0.08787878787878785,-0.1040974529346622,-0.017305315203955514,-0.20499999999999996
501001.SH,财通精选混合LOF,财通基金,混合型,20150701,1.5,0.25,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,E,钟俊,0.64,20230630,,,,0.10499999999999998,-0.07149321266968323,0.08284600389863545,-0.16471647164716466,0.23491379310344812,0.8385689354275745,0.13763644992880852,-0.2853566958698372,-0.1436077057793345,0.4670000000000001
512330.SH,信息科技ETF,南方基金,股票型,20150629,0.5,0.1,中证500信息技术指数,被动指数型,E,孙伟,4.98,20230630,,,,0.0475000000000001,-0.22749403341288787,0.010627780523974222,-0.3231841526045488,0.7416907514450867,0.0733250362995229,0.15779302348052954,-0.3061258554498414,0.16345922540293484,-0.03269999999999995
161030.SZ,体育LOF,富国基金,股票型,20150625,1.0,0.22,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,张圣贤,1.69,20230630,,,,0.050799999999999956,-0.25951655881233343,-0.2692455982521527,-0.300070911009497,0.5847535482213565,0.042641751016501986,0.10256409788503941,-0.30418604716596287,0.3422459929087948,-0.32284694999999997
159944.SZ,材料ETF,广发基金,股票型,20150625,0.5,0.1,中证全指原材料指数,被动指数型,E,姚曦,0.32,20230630,,,,-0.08399999999999996,-0.06615720524017465,0.11992986557568662,-0.3634940513462743,0.2523349172538097,0.2874525709799817,0.29441056910569113,-0.20091073251158043,-0.011986637846335222,0.005600000000000049
168204.SZ,煤炭LOF,中融基金,股票型,20150625,1.0,0.22,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,赵菲,6.42,20230630,,,,-0.2328,0.015380604796663233,0.08023106546854943,-0.3262063339275105,0.13136429539346897,0.14890658108465268,0.4897330704699204,0.15230874974719574,-0.01196171760940833,0.25002678999999994
159945.SZ,能源ETF基金,广发基金,股票型,20150625,0.5,0.1,中证全指能源指数,被动指数型,E,姚曦,0.51,20230630,,,,-0.29710000000000003,-0.002418551714326254,0.09883057615516246,-0.2536984168180639,0.11730969760166841,-0.059573806190698395,0.36635792259345007,0.11221401767340516,0.07389269779083682,-0.01319999999999999
161032.SZ,煤炭龙头LOF,富国基金,股票型,20150619,1.0,0.12,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,张圣贤,12.16,20230630,,,,-0.35019999999999996,0.03647276084949206,0.11655530809205644,-0.30834111702127665,0.2325509123263397,0.15418447765626822,0.460451975415903,0.15796260366136833,-0.017817376298257016,0.22903417000000004
163118.SZ,医药生物LOF,申万菱信基金,股票型,20150619,1.0,0.22,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,被动指数型,E,廖裕舟,2.4,20230630,,,,0.028899999999999926,-0.1377198950335309,0.13029756537421092,-0.2546936477861986,0.4045524042157138,0.6628731962672398,-0.06081206720868242,-0.21715418828034078,-0.08423052949311821,0.17533353000000007
168203.SZ,钢铁LOF,中融基金,股票型,20150619,1.0,0.22,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,赵菲,2.84,20230630,,,,-0.44260849999999996,-0.1007343671369227,0.12403600153873469,-0.37307362314683734,0.02724136256781711,0.0987267627532907,0.47526883899750644,-0.20262390923365886,0.06215721021348341,-0.5018840099999999
161031.SZ,工业40LOF,富国基金,股票型,20150615,1.0,0.22,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,张圣贤,7.32,20230630,,,,-0.2643,-0.24249014543971728,-0.05293378790597519,-0.34189132247063286,0.6857431541049573,0.6431947516429551,0.18309859023183792,-0.2976190491877609,0.10734463524152983,-0.11463181
502006.SH,国企改革LOF,易方达基金,股票型,20150615,1.0,0.22,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,宋钊贤 林伟斌,0.87,20230630,,,,-0.3571,-0.1300357753927516,0.1818344359020204,-0.23487598306110102,0.35270272727272717,0.4319775087083015,0.033647465309573694,-0.15942215537666804,0.06817314324515586,-0.08984939000000003
162414.SZ,新机遇LOF,华宝基金,混合型,20150611,0.6,0.25,1年期银行定期存款基准利率(税后)+3%,灵活配置型,E,林昊,0.58,20230630,,,,0.028899999999999926,0.039945572941977,0.08841947845593047,-0.04475176086583046,0.17824365664927136,0.18304696449026328,0.062354763749031775,-0.03906914570421681,0.04091311496142657,0.6460999999999999
159941.SZ,纳指ETF,广发基金,股票型,20150610,0.8,0.25,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),被动指数型,E,刘杰,170.26,20230630,,,,0.00649999999999995,0.11028315946348732,0.22467788117394427,0.04075967859751649,0.37369239468476106,0.34401852328273724,0.23804601661498426,-0.273941680324067,0.4282064384261626,2.354
160135.SZ,高铁基金LOF,南方基金,股票型,20150610,1.0,0.2,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,孙伟,1.64,20230630,,,,-0.26980000000000004,-0.13859216652971784,-0.05658877761882048,-0.244766846361186,0.04777692480516816,-0.07028067977529472,0.07009201949451759,-0.07854313040044665,0.1936058705148694,-0.4857608
160637.SZ,创业板LOF基金,鹏华基金,股票型,20150609,1.0,0.22,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,苏俊杰,1.25,20230630,,,,-0.20140000000000002,-0.2680941647883796,-0.12899914456800687,-0.2726709487330583,0.4080504319273804,0.6381258452274312,0.14745098627171668,-0.2740943345702544,-0.03013181616534684,-0.30923540000000005
159943.SZ,深证成指ETF,大成基金,股票型,20150605,0.5,0.1,深证成份指数,被动指数型,E,刘淼 苏秉毅,1.08,20230630,,,,-0.13749999999999996,-0.18689855072463768,0.09667759874518746,-0.3339833593343734,0.45639133489461375,0.42544205939707574,0.08525479106492945,-0.24327957372296435,0.028419180630601858,-0.10159096000000001
161123.SZ,并购重组LOF,易方达基金,股票型,20150603,1.0,0.22,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,被动指数型,E,刘树荣,4.41,20230630,,,,-0.3035,-0.20129217516152187,-0.12149532710280372,-0.37090658756137485,0.260053322473829,0.2697596840602713,0.1102763236673093,-0.13511277847566536,0.04780531564366579,-0.50482479
161122.SZ,生物科技LOF,易方达基金,股票型,20150603,0.5,0.1,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,被动指数型,E,张湛,8.07,20230630,,,,-0.20930000000000004,-0.13469078032123427,0.02527761542957332,-0.23536862800968789,0.5283636656294532,0.7843338909594183,-0.07279188138362207,-0.23749041993180692,-0.13282595409380457,-0.10231793
510560.SH,国寿500ETF,国寿安保基金,股票型,20150529,0.5,0.1,中证500指数,被动指数型,E,李康,1.9,20230630,,,,-0.2771,-0.16779637570895,0.018617021276595723,-0.32571801566579633,0.26456717501815546,0.21937599817149037,0.1767100404475327,-0.19020261589457868,0.05766590539803361,-0.35795983
502013.SH,一带一路LOF,长盛基金,股票型,20150529,1.0,0.22,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,陈亘斯,2.9,20230630,,,,-0.4204,-0.1487232574189096,0.12950952573976493,-0.2587475327471739,0.1839393125151294,0.25746153539301625,0.06136522345091307,-0.20229411757226173,0.028421835416191938,-0.46441245
164906.SZ,中概互联网LOF,交银施罗德基金,股票型,20150527,1.2,0.25,中证海外中国互联网指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,邵文婷,99.89,20230630,,,,-0.03300000000000003,-0.03412616339193373,0.49250535331905765,-0.2546628407460545,0.29473684210526324,0.4671101256467111,-0.4654911838790933,-0.05937794533458996,0.022722722722722775,0.021700000000000053
160639.SZ,高铁LOF,鹏华基金,股票型,20150527,1.0,0.22,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,罗英宇,0.64,20230630,,,,-0.4001,-0.16469411568594766,-0.07563360606665334,-0.26733549222797925,0.02201026450718655,0.02706568885341629,0.07524271919519086,-0.07223475103062252,0.19464720940044933,-0.57495365
