ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
009862.OF,鹏华新兴成长C,鹏华基金,20200717,混合型,混合型,中证新兴产业指数收益率*60%+中证综合债指数收益率*30%+恒生指数收益率(经汇率调整后)*10%,1.5,0.25
009861.OF,鹏华新兴成长A,鹏华基金,20200717,混合型,混合型,中证新兴产业指数收益率*60%+中证综合债指数收益率*30%+恒生指数收益率(经汇率调整后)*10%,1.5,0.25
009237.OF,兴业绿色纯债一年定开A,兴业基金,20200717,债券型,债券型,中债—中国绿色债券全价指数收益率,0.3,0.1
009661.OF,平安研究睿选A,平安基金,20200717,混合型,混合型,沪深300指数收益率*70%+中证全债指数收益率*25%+恒生指数收益率*5%,1.5,0.25
009662.OF,平安研究睿选C,平安基金,20200717,混合型,混合型,沪深300指数收益率*70%+中证全债指数收益率*25%+恒生指数收益率*5%,1.5,0.25
009714.OF,华安聚优精选,华安基金,20200716,混合型,混合型,中证800指数收益率*75%+中债综合全价指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
008804.OF,招商添华A,招商基金,20200716,债券型,债券型,中债综合(全价)指数收益率,0.6,0.2
009509.OF,平安惠润,平安基金,20200716,债券型,债券型,中债综合指数(总财富)收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1
009606.OF,长信稳健精选A,长信基金,20200716,混合型,混合型,中债综合指数收益率*75%+沪深300指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,0.8,0.2
009212.OF,易方达恒茂39个月定期,易方达基金,20200716,债券型,债券型,每个封闭期起始日中国人民银行公布并执行的金融机构三年期定期存款利率(税后)+0.5%,0.15,0.05
009607.OF,长信稳健精选C,长信基金,20200716,混合型,混合型,中债综合指数收益率*75%+沪深300指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,0.8,0.2
009798.OF,大成创业板两年定开C,大成基金,20200716,混合型,混合型,创业板综合指数收益率*60%+中债综合全价指数收益率*30%+恒生综合指数收益率*10%,1.5,0.25
009235.OF,景顺长城弘远66个月定开,景顺长城基金,20200716,债券型,债券型,三年期银行定期存款利率(税后)+1.25%,0.15,0.05
008935.OF,大成科技消费C,大成基金,20200716,股票型,股票型,中证科技100指数收益率*40%+中证主要消费指数收益率*40%+恒生综合指数收益率*10%+中债综合指数收益率*10%,1.5,0.25
008934.OF,大成科技消费A,大成基金,20200716,股票型,股票型,中证科技100指数收益率*40%+中证主要消费指数收益率*40%+恒生综合指数收益率*10%+中债综合指数收益率*10%,1.5,0.25
009474.OF,国泰致远优势,国泰基金,20200716,混合型,混合型,沪深300指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
009246.OF,大摩ESG量化先行,摩根士丹利华鑫基金,20200716,混合型,混合型,中证中财沪深100ESG领先指数收益率*80%+中证综合债券指数收益率*20%,1.5,0.25
009791.OF,中欧创业板两年定开C,中欧基金,20200716,混合型,混合型,创业板指数收益率*70%+中证短债指数收益率*20%+中证港股通指数收益率*10%,1.5,0.25
009675.OF,中融融慧双欣一年定开A,中融基金,20200716,债券型,债券型,中债总指数(全价)收益率*90%+沪深300指数收益率*10%,0.6,0.16
009646.OF,南方核心成长A,南方基金,20200716,混合型,混合型,中证新兴产业指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25
009647.OF,南方核心成长C,南方基金,20200716,混合型,混合型,中证新兴产业指数收益率*50%+上证国债指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,1.5,0.25
009676.OF,中融融慧双欣一年定开C,中融基金,20200716,债券型,债券型,中债总指数(全价)收益率*90%+沪深300指数收益率*10%,0.6,0.16
008701.OF,华夏黄金ETF联接A,华夏基金,20200716,商品型,黄金现货合约,上海黄金交易所黄金现货实盘合约Au9999价格收益率*95%+人民币活期存款利率(税后)*5%,0.5,0.1
008702.OF,华夏黄金ETF联接C,华夏基金,20200716,商品型,黄金现货合约,上海黄金交易所黄金现货实盘合约Au9999价格收益率*95%+人民币活期存款利率(税后)*5%,0.5,0.1
009561.OF,博时富盛一年定开,博时基金,20200716,债券型,债券型,中债综合财富(总值)指数收益率*90%+1年期定期存款利率(税后)*10%,0.3,0.1
008805.OF,招商添华C,招商基金,20200716,债券型,债券型,中债综合(全价)指数收益率,0.6,0.2
008861.OF,西部利得港股通新机遇A,西部利得基金,20200716,混合型,灵活配置型,恒生综合指数收益率*60%+中债综合全价(总值)指数收益率*30%+沪深300指数收益率*10%,1.5,0.2
970006.OF,华安证券汇赢增利一年持有A,华安证券,20200715,混合型,灵活配置型,中证全债指数*50%+沪深300指数*40%+一年定期存款利率*10%,0.6,0.2
970007.OF,华安证券汇赢增利一年持有B,华安证券,20200715,混合型,灵活配置型,中证全债指数*50%+沪深300指数*40%+一年定期存款利率*10%,0.6,0.2
970008.OF,华安证券汇赢增利一年持有C,华安证券,20200715,混合型,灵活配置型,中证全债指数*50%+沪深300指数*40%+一年定期存款利率*10%,0.6,0.2
009660.OF,民生加银新动能一年定开C,民生加银基金,20200715,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率(经汇率估值调整)*10%,1.5,0.25
008624.OF,汇安裕鑫12个月定开,汇安基金,20200715,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1
009671.OF,平安恒泽A,平安基金,20200715,混合型,混合型,中证全债指数收益率*85%+沪深300指数收益率*15%,1.0,0.15
008608.OF,广发汇浦三年,广发基金,20200715,债券型,债券型,三年期定存利率(税后)+1%,0.15,0.05
009672.OF,平安恒泽C,平安基金,20200715,混合型,混合型,中证全债指数收益率*85%+沪深300指数收益率*15%,1.0,0.15
008685.OF,宝盈盈旭C,宝盈基金,20200715,债券型,债券型,中证全债指数收益率*90%+1年期定期存款利率(税后)*10%,0.6,0.15
008684.OF,宝盈盈旭A,宝盈基金,20200715,债券型,债券型,中证全债指数收益率*90%+1年期定期存款利率(税后)*10%,0.6,0.15
009027.OF,浦银安盛安远回报一年持有A,浦银安盛基金,20200715,混合型,混合型,中证全债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,1.0,0.2
009028.OF,浦银安盛安远回报一年持有C,浦银安盛基金,20200715,混合型,混合型,中证全债指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,1.0,0.2
009659.OF,民生加银新动能一年定开A,民生加银基金,20200715,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率(经汇率估值调整)*10%,1.5,0.25
009264.OF,泓德瑞兴三年持有,泓德基金,20200714,混合型,混合型,中证800指数收益率*70%+中国债券综合全价指数收益率*20%+中证港股通综合指数收益率*10%,1.5,0.25
008168.OF,汇添富聚焦价值成长三个月持有,汇添富基金,20200713,混合型,混合型,中证800指数收益率*60%+中债综合指数收益率*40%,1.0,0.2
009599.OF,嘉实致嘉,嘉实基金,20200713,债券型,债券型,中债总全价指数收益率,0.3,0.1
009871.OF,景顺长城景瑞收益债C,景顺长城基金,20200713,债券型,债券型,中证综合债券指数收益率,0.3,0.1
008558.OF,永赢邦利A,永赢基金,20200713,债券型,债券型,中债-综合指数(全价)收益率,0.3,0.1
008559.OF,永赢邦利C,永赢基金,20200713,债券型,债券型,中债-综合指数(全价)收益率,0.3,0.1
009447.OF,财通资管科技创新一年定开,财通证券资管,20200710,混合型,混合型,中国战略新兴产业成份指数收益率*60%+中债综合全价指数收益率*40%,1.5,0.25
008631.OF,国泰民泽平衡养老目标三年,国泰基金,20200710,混合型,混合型,中证综合债指数收益率*60%+沪深300指数收益率*40%,0.9,0.2
009790.OF,国寿安保增金宝B,国寿安保基金,20200710,货币市场型,货币型,7天通知存款利率(税后),0.25,0.1
009499.OF,景顺长城安鑫回报A,景顺长城基金,20200710,混合型,混合型,中证综合债指数收益率*90%+沪深300指数收益率*10%,0.7,0.2
009755.OF,景顺长城安鑫回报C,景顺长城基金,20200710,混合型,混合型,中证综合债指数收益率*90%+沪深300指数收益率*10%,0.7,0.2
009570.OF,鹏华匠心精选A,鹏华基金,20200710,混合型,混合型,沪深300指数收益率*70%+中证综合债指数收益率*20%+恒生指数收益率*10%(经汇率估值调整),1.5,0.25
009571.OF,鹏华匠心精选C,鹏华基金,20200710,混合型,混合型,沪深300指数收益率*70%+中证综合债指数收益率*20%+恒生指数收益率*10%(经汇率估值调整),1.5,0.25
009756.OF,华宝宝利,华宝基金,20200709,债券型,债券型,中债综合全价指数收益率,0.15,0.05
009052.OF,易方达中证红利ETF联接C,易方达基金,20200708,股票型,被动指数型,中证红利指数收益率*95%+活期存款利率(税后)*5%,0.15,0.05
008757.OF,九泰聚鑫A,九泰基金,20200708,混合型,混合型,中国债券总指数收益率*70%+沪深300指数收益率*30%,0.8,0.2
008758.OF,九泰聚鑫C,九泰基金,20200708,混合型,混合型,中国债券总指数收益率*70%+沪深300指数收益率*30%,0.8,0.2
008027.OF,工银泰和39个月定开A,工银瑞信基金,20200708,债券型,债券型,封闭期起始日的中国人民银行公布并执行的金融机构三年期定期存款利率(税后)+0.5%,0.15,0.05
008884.OF,博远博锐A,博远基金,20200708,混合型,混合型,沪深300指数收益率*70%+中债综合全价(总值)指数收益率*30%,1.5,0.2
009255.OF,中银添盛39个月定开,中银基金,20200708,债券型,债券型,该封闭期起始日公布的三年定期存款利率(税后)+1.5%,0.15,0.05
009443.OF,工银泰和39个月定开C,工银瑞信基金,20200708,债券型,债券型,封闭期起始日的中国人民银行公布并执行的金融机构三年期定期存款利率(税后)+0.5%,0.15,0.05
009612.OF,兴全汇享一年持有C,兴证全球基金,20200708,混合型,混合型,中债综合(全价)指数收益率*85%+沪深300指数收益率*10%+恒生指数收益率(使用估值汇率折算)*5%,0.75,0.1
008885.OF,博远博锐C,博远基金,20200708,混合型,混合型,沪深300指数收益率*70%+中债综合全价(总值)指数收益率*30%,1.5,0.2
009549.OF,汇添富中盘价值精选C,汇添富基金,20200708,混合型,混合型,中证700指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合全价指数收益率*20%,1.5,0.25
009548.OF,汇添富中盘价值精选A,汇添富基金,20200708,混合型,混合型,中证700指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合全价指数收益率*20%,1.5,0.25
009611.OF,兴全汇享一年持有A,兴证全球基金,20200708,混合型,混合型,中债综合(全价)指数收益率*85%+沪深300指数收益率*10%+恒生指数收益率(使用估值汇率折算)*5%,0.75,0.1
009051.OF,易方达中证红利ETF联接A,易方达基金,20200708,股票型,被动指数型,中证红利指数收益率*95%+活期存款利率(税后)*5%,0.15,0.05
009618.OF,交银启汇A,交银施罗德基金,20200707,混合型,混合型,沪深300指数收益率*65%+中证综合债券指数收益率*30%+恒生指数收益率*5%,1.5,0.25
009803.OF,易方达7-10年国开行C,易方达基金,20200707,债券型,被动指数型,中债-7-10年期国开行债券指数收益率,0.15,0.05
009764.OF,惠升和悦C,惠升基金,20200707,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*5%+中证港股通综合指数收益率*5%,0.3,0.1
009763.OF,惠升和悦A,惠升基金,20200707,债券型,债券型,中债综合全价指数收益率*90%+沪深300指数收益率*5%+中证港股通综合指数收益率*5%,0.3,0.1
009312.OF,前海联合价值优选A,新疆前海联合基金,20200707,混合型,混合型,沪深300指数收益率*70%+中债综合全价指数收益率*30%,1.5,0.25
008984.OF,财通科技创新C,财通基金,20200707,混合型,混合型,中国战略新兴产业成份指数收益率*70%+上证国债指数收益率*25%+恒生指数收益率*5%,1.5,0.25
009313.OF,前海联合价值优选C,新疆前海联合基金,20200707,混合型,混合型,沪深300指数收益率*70%+中债综合全价指数收益率*30%,1.5,0.25
009788.OF,前海开源惠泽两年定开,前海开源基金,20200707,债券型,债券型,该封闭期起始日的中国人民银行公布并执行的金融机构两年期定期存款利率(税后)+1%,0.25,0.1
009690.OF,易方达瑞锦C,易方达基金,20200707,混合型,灵活配置型,中债新综合指数(财富)收益率*60%+沪深300指数收益率*35%+中证港股通综合指数收益率*5%,0.6,0.1
009689.OF,易方达瑞锦A,易方达基金,20200707,混合型,灵活配置型,中债新综合指数(财富)收益率*60%+沪深300指数收益率*35%+中证港股通综合指数收益率*5%,0.6,0.1
008983.OF,财通科技创新A,财通基金,20200707,混合型,混合型,中国战略新兴产业成份指数收益率*70%+上证国债指数收益率*25%+恒生指数收益率*5%,1.5,0.25
009621.OF,中欧心益稳健6个月持有期A,中欧基金,20200706,混合型,混合型,中债综合财富(总值)指数收益率*85%+沪深300指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.1
009622.OF,中欧心益稳健6个月持有期C,中欧基金,20200706,混合型,混合型,中债综合财富(总值)指数收益率*85%+沪深300指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.1
008858.OF,华夏鼎航C,华夏基金,20200703,债券型,债券型,中债综合指数收益率,0.3,0.1
008181.OF,同泰慧利C,同泰基金,20200703,混合型,混合型,沪深300指数收益率*70%+中债综合全价(总值)指数收益率*30%,1.2,0.2
008508.OF,中融聚锦一年定开,中融基金,20200703,债券型,债券型,中债综合指数(全价)收益率,0.3,0.1
009546.OF,博时鑫荣稳健C,博时基金,20200703,混合型,混合型,中债综合财富(总值)指数收益率*65%+沪深300指数收益率*25%+恒生综合指数收益率*10%,0.5,0.05
009545.OF,博时鑫荣稳健A,博时基金,20200703,混合型,混合型,中债综合财富(总值)指数收益率*65%+沪深300指数收益率*25%+恒生综合指数收益率*10%,0.5,0.05
