ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
010072.OF,方正富邦策略精选A,方正富邦基金,20201202,混合型,混合型,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生指数收益率*10%,0.8,0.1
010481.OF,汇添富高质量成长精选2年持有,汇添富基金,20201202,混合型,混合型,中证500指数收益率*65%+中债综合指数收益率*20%+恒生指数收益率(使用估值汇率折算)*15%,1.5,0.25
010367.OF,中融景瑞一年持有A,中融基金,20201202,混合型,混合型,中债综合指数(全价)收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.8,0.2
010368.OF,中融景瑞一年持有C,中融基金,20201202,混合型,混合型,中债综合指数(全价)收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.8,0.2
010654.OF,天弘医药创新A,天弘基金,20201202,混合型,混合型,中证医药卫生指数收益率*60%+恒生医疗保健指数收益率(使用估值汇率折算)*20%+中证综合债券指数收益率*20%,1.0,0.25
010841.OF,华宝红利精选C,华宝基金,20201202,混合型,混合型,中证红利指数收益率*75%+中证综合债指数收益率*20%+恒生指数收益率*5%,1.5,0.25
873017.OF,广发资管全球精选一年持有C人民币,广发资管,20201202,债券型,债券型,巴克莱全球债券指数(Barclay Global Aggregate Index)*95%+同期人民币一年定期存款利率(税后)*5%,0.3,0.22
010044.OF,天弘安康颐和C,天弘基金,20201202,混合型,混合型,中证全债指数收益率*85%+沪深300指数收益率*15%,0.6,0.2
873021.OF,广发资管全球精选一年持有C美元,广发资管,20201202,债券型,债券型,巴克莱全球债券指数(Barclay Global Aggregate Index)*95%+同期人民币一年定期存款利率(税后)*5%,0.3,0.22
873018.OF,广发资管全球精选一年持有A美元,广发资管,20201202,债券型,债券型,巴克莱全球债券指数(Barclay Global Aggregate Index)*95%+同期人民币一年定期存款利率(税后)*5%,0.3,0.22
010043.OF,天弘安康颐和A,天弘基金,20201202,混合型,混合型,中证全债指数收益率*85%+沪深300指数收益率*15%,0.6,0.2
873013.OF,广发资管全球精选一年持有A人民币,广发资管,20201202,债券型,债券型,巴克莱全球债券指数(Barclay Global Aggregate Index)*95%+同期人民币一年定期存款利率(税后)*5%,0.3,0.22
010621.OF,永赢泰宁63个月定开债,永赢基金,20201201,债券型,债券型,同期三年期银行定期存款利率(税后)*1.2,0.15,0.05
010547.OF,博时恒进6个月持有A,博时基金,20201201,混合型,混合型,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*15%+恒生综合指数收益率*5%+银行活期存款利率(税后)*5%,0.6,0.15
009719.OF,招商增浩一年定开C,招商基金,20201201,混合型,混合型,中债综合(全价)指数收益率*70%+沪深300指数收益率*25%+恒生指数收益率(使用估值汇率折算)*5%,1.0,0.15
010548.OF,博时恒进6个月持有C,博时基金,20201201,混合型,混合型,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*15%+恒生综合指数收益率*5%+银行活期存款利率(税后)*5%,0.6,0.15
009718.OF,招商增浩一年定开A,招商基金,20201201,混合型,混合型,中债综合(全价)指数收益率*70%+沪深300指数收益率*25%+恒生指数收益率(使用估值汇率折算)*5%,1.0,0.15
010563.OF,永赢成长领航C,永赢基金,20201201,混合型,混合型,中证500指数收益率*60%+恒生指数收益率(按估值汇率折算)*20%+中债-综合指数(全价)收益率*20%,1.5,0.25
010424.OF,国投瑞银价值成长一年持有C,国投瑞银基金,20201201,混合型,混合型,中证800指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,1.5,0.25
010602.OF,长城均衡优选,长城基金,20201201,混合型,混合型,中证800指数收益率*70%+中债综合财富指数收益率*20%+中证港股通综合指数收益率*10%,1.5,0.25
010323.OF,华安平衡养老目标三年持有A,华安基金,20201201,混合型,混合型,中证800指数收益率*50%+中债综合财富(总值)指数收益率*50%,0.6,0.2
010842.OF,华宝科技先锋C,华宝基金,20201201,混合型,混合型,中证TMT产业主题指数收益率*70%+人民币银行活期存款利率(税后)*30%,1.5,0.25
010562.OF,永赢成长领航A,永赢基金,20201201,混合型,混合型,中证500指数收益率*60%+恒生指数收益率(按估值汇率折算)*20%+中债-综合指数(全价)收益率*20%,1.5,0.25
010883.OF,信诚智惠金C,中信保诚基金,20201201,货币市场型,货币型,人民币活期存款利率(税后),0.15,0.05
010423.OF,国投瑞银价值成长一年持有A,国投瑞银基金,20201201,混合型,混合型,中证800指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,1.5,0.25
010789.OF,汇添富恒生指数C,汇添富基金,20201201,股票型,被动指数型,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,0.8,0.25
010371.OF,大成成长进取A,大成基金,20201130,混合型,混合型,中证500指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,1.5,0.25
010372.OF,大成成长进取C,大成基金,20201130,混合型,混合型,中证500指数收益率*70%+中债综合全价指数收益率*20%+恒生指数收益率*10%,1.5,0.25
872019.OF,广发资管平衡精选一年持有C,广发资管,20201130,混合型,混合型,沪深300指数收益率*70%+恒生中国企业指数收益率*15%+中国债券总指数收益率*10%+银行活期存款利率(税后)*5%,0.6,0.18
010580.OF,长盛稳鑫63个月定开,长盛基金,20201130,债券型,债券型,该封闭期起始日中国人民银行公布的三年期银行定期存款利率(税后)+0.5%,0.15,0.05
870009.OF,广发资管平衡精选一年持有A,广发资管,20201130,混合型,混合型,沪深300指数收益率*70%+恒生中国企业指数收益率*15%+中国债券总指数收益率*10%+银行活期存款利率(税后)*5%,0.6,0.18
010466.OF,鹏扬景创C,鹏扬基金,20201127,混合型,混合型,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+恒生指数收益率*5%,0.6,0.1
009559.OF,嘉实稳惠6个月持有C,嘉实基金,20201127,混合型,混合型,中债总财富指数收益率*85%+沪深300指数收益率*10%+恒生指数收益率*5%(人民币计价),0.8,0.2
009812.OF,易方达悦兴一年持有A,易方达基金,20201127,混合型,混合型,中债新综合指数(财富)收益率*80%+沪深300指数收益率*20%,1.0,0.15
009813.OF,易方达悦兴一年持有C,易方达基金,20201127,混合型,混合型,中债新综合指数(财富)收益率*80%+沪深300指数收益率*20%,1.0,0.15
010420.OF,民生加银成长优选,民生加银基金,20201127,股票型,股票型,中证500成长指数收益率*60%+恒生互联网科技业指数收益率*20%+中债综合指数收益率*20%,1.5,0.25
009558.OF,嘉实稳惠6个月持有A,嘉实基金,20201127,混合型,混合型,中债总财富指数收益率*85%+沪深300指数收益率*10%+恒生指数收益率*5%(人民币计价),0.8,0.2
010465.OF,鹏扬景创A,鹏扬基金,20201127,混合型,混合型,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+恒生指数收益率*5%,0.6,0.1
010266.OF,兴全安泰稳健养老一年持有A,兴证全球基金,20201126,混合型,混合型,中债综合(全价)指数收益率*80%+中证偏股型基金指数收益率*20%,0.6,0.15
010677.OF,工银瑞信中证传媒C,工银瑞信基金,20201126,股票型,被动指数型,中证传媒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,0.5,0.1
010627.OF,淳厚安心87个月定开,淳厚基金,20201126,债券型,债券型,该封闭期起始日公布的三年期定期存款利率(税后)+0.75%,0.15,0.05
010636.OF,财通安盈A,财通基金,20201125,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.6,0.1
010639.OF,上银聚远鑫87个月定开,上银基金,20201125,债券型,债券型,每个封闭期起始日公布的三年期定期存款利率(税后)+0.30%,0.15,0.05
010406.OF,安信中债1-3年政金债A,安信基金,20201125,债券型,被动指数型,中债-1-3年政策性金融债指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.15,0.05
010397.OF,中加瑞合,中加基金,20201125,债券型,债券型,中债综合全价(总值)指数收益率,0.3,0.1
900009.OF,中信证券成长动力A,中信证券,20201125,混合型,混合型,沪深300指数收益率*65%+中债综合财富指数收益率*25%+恒生指数收益率*10%,1.5,0.25
010407.OF,安信中债1-3年政金债C,安信基金,20201125,债券型,被动指数型,中债-1-3年政策性金融债指数收益率*95%+银行人民币活期存款利率(税后)*5%,0.15,0.05
010460.OF,兴业研究精选A,兴业基金,20201125,混合型,混合型,沪深300指数收益率*70%+中证全债指数收益率*30%,1.5,0.2
009200.OF,华安金享,华安基金,20201125,混合型,混合型,沪深300指数收益率*70%+中债综合全价指数收益率*30%,0.8,0.1
900059.OF,中信证券成长动力C,中信证券,20201125,混合型,混合型,沪深300指数收益率*65%+中债综合财富指数收益率*25%+恒生指数收益率*10%,1.5,0.25
010637.OF,财通安盈C,财通基金,20201125,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.6,0.1
010169.OF,天弘安利短债C,天弘基金,20201124,债券型,债券型,中债综合财富(1年以下)指数收益率,0.3,0.1
009433.OF,德邦科技创新一年定开C,德邦基金,20201124,混合型,混合型,中国战略新兴产业成份指数收益率*80%+中债综合全价指数收益率*20%,1.5,0.2
010124.OF,兴银景气优选A,兴银基金,20201124,混合型,混合型,沪深300指数收益率*70%+中债综合指数收益率*30%,1.5,0.2
009432.OF,德邦科技创新一年定开A,德邦基金,20201124,混合型,混合型,中国战略新兴产业成份指数收益率*80%+中债综合全价指数收益率*20%,1.5,0.2
010125.OF,兴银景气优选C,兴银基金,20201124,混合型,混合型,沪深300指数收益率*70%+中债综合指数收益率*30%,1.5,0.2
010089.OF,工银瑞信优质成长C,工银瑞信基金,20201124,混合型,混合型,沪深300指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
010542.OF,国寿安保稳和6个月持有C,国寿安保基金,20201124,混合型,混合型,中债综合(全价)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,0.8,0.15
010088.OF,工银瑞信优质成长A,工银瑞信基金,20201124,混合型,混合型,沪深300指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率(经汇率调整)*5%,1.5,0.25
010168.OF,天弘安利短债A,天弘基金,20201124,债券型,债券型,中债综合财富(1年以下)指数收益率,0.3,0.1
010541.OF,国寿安保稳和6个月持有A,国寿安保基金,20201124,混合型,混合型,中债综合(全价)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,0.8,0.15
010449.OF,广发恒悦A,广发基金,20201124,债券型,债券型,中债总指数(全价)收益率*90%+沪深300指数收益率*5%+人民币计价的恒生指数收益率*5%,0.7,0.15
010450.OF,广发恒悦C,广发基金,20201124,债券型,债券型,中债总指数(全价)收益率*90%+沪深300指数收益率*5%+人民币计价的恒生指数收益率*5%,0.7,0.15
010451.OF,广发恒悦E,广发基金,20201124,债券型,债券型,中债总指数(全价)收益率*90%+沪深300指数收益率*5%+人民币计价的恒生指数收益率*5%,0.7,0.15
009950.OF,财通资管均衡价值一年持有,财通证券资管,20201123,混合型,混合型,沪深300指数收益率*70%+中债综合指数收益率*30%,1.5,0.25
010345.OF,华泰柏瑞成长智选A,华泰柏瑞基金,20201123,混合型,混合型,中证500指数收益率*60%+中证港股通综合指数(人民币)收益率*20%+中债综合指数收益率*20%,1.5,0.25
010549.OF,富国均衡策略,富国基金,20201123,混合型,混合型,沪深300指数收益率*55%+恒生指数收益率(使用汇率估值折算)*25%+中债综合全价指数收益率*20%,1.5,0.25
010485.OF,中航瑞晨87个月定开A,中航基金,20201123,债券型,债券型,该封闭期起始日公布的三年期定期存款利率(税后)+1.0%,0.15,0.05
010501.OF,中泰青月安盈66个月定开债,中泰资管,20201123,债券型,债券型,该封闭期起始日的中国人民银行公布并执行的金融机构三年期定期存款利率(税后)+0.5%,0.15,0.05
010486.OF,中航瑞晨87个月定开C,中航基金,20201123,债券型,债券型,该封闭期起始日公布的三年期定期存款利率(税后)+1.0%,0.15,0.05
010753.OF,招商招旭纯债D,招商基金,20201123,债券型,债券型,中证全债指数收益率,0.3,0.1
009910.OF,嘉实动力先锋C,嘉实基金,20201123,混合型,混合型,中证800指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率*10%,1.5,0.25
010478.OF,景顺长城泰祥回报,景顺长城基金,20201123,混合型,混合型,中证综合债指数收益率*75%+沪深300指数收益率*20%+恒生指数收益率(使用估值汇率折算)*5%,0.6,0.1
010696.OF,工银瑞信金融地产C,工银瑞信基金,20201123,混合型,混合型,沪深300金融地产行业指数收益率*80%+上证国债指数收益率*20%,1.5,0.25
010346.OF,华泰柏瑞成长智选C,华泰柏瑞基金,20201123,混合型,混合型,中证500指数收益率*60%+中证港股通综合指数(人民币)收益率*20%+中债综合指数收益率*20%,1.5,0.25
010550.OF,华商双擎领航,华商基金,20201123,混合型,混合型,中证科技100指数收益率*40%+中证内地消费指数收益率*40%+中债总全价(总值)指数收益率*20%,1.5,0.25
010685.OF,工银瑞信前沿医疗C,工银瑞信基金,20201123,股票型,股票型,中证医药指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
009909.OF,嘉实动力先锋A,嘉实基金,20201123,混合型,混合型,中证800指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率*10%,1.5,0.25
010687.OF,工银瑞信文体产业C,工银瑞信基金,20201123,股票型,股票型,中证文体指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25
010103.OF,西部利得鑫泓增强C,西部利得基金,20201119,债券型,债券型,中债综合全价(总值)指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.6,0.15
