ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market
008567.OF,蜂巢添盈C,蜂巢基金,债券型,20200108,0.3,0.1,中债综合全价(总值)指数收益率*90%+1年期银行定期存款利率(税后)*10%,债券型,O
008063.OF,汇添富大盘核心资产A,汇添富基金,混合型,20200108,1.5,0.25,沪深300指数收益率*65%+中债综合指数收益率*20%+恒生指数收益率(使用估值汇率折算)*15%,混合型,O
008321.OF,鹏华全球中短债美元现汇C,鹏华基金,债券型,20200108,0.9,0.2,彭博巴克莱短期美元综合债券指数(Bloomberg BarclaysShort-Term U.S. Aggregate Bond Index)收益率,债券型,O
006285.OF,鹏华全球中短债美元现汇A,鹏华基金,债券型,20200108,0.9,0.2,彭博巴克莱短期美元综合债券指数(Bloomberg BarclaysShort-Term U.S. Aggregate Bond Index)收益率,债券型,O
008320.OF,鹏华全球中短债人民币C,鹏华基金,债券型,20200108,0.9,0.2,彭博巴克莱短期美元综合债券指数(Bloomberg BarclaysShort-Term U.S. Aggregate Bond Index)收益率,债券型,O
008566.OF,蜂巢添盈A,蜂巢基金,债券型,20200108,0.3,0.1,中债综合全价(总值)指数收益率*90%+1年期银行定期存款利率(税后)*10%,债券型,O
206006.OF,鹏华全球中短债人民币A,鹏华基金,债券型,20200108,0.9,0.2,彭博巴克莱短期美元综合债券指数(Bloomberg BarclaysShort-Term U.S. Aggregate Bond Index)收益率,债券型,O
008634.OF,万家科技创新C,万家基金,混合型,20200107,1.5,0.25,中国战略新兴产业成份指数收益率*60%+中债综合指数收益率*25%+中证800指数收益率*15%,混合型,O
008633.OF,万家科技创新A,万家基金,混合型,20200107,1.5,0.25,中国战略新兴产业成份指数收益率*60%+中债综合指数收益率*25%+中证800指数收益率*15%,混合型,O
952099.OF,国泰君安君得鑫两年持有C,国泰君安资管,混合型,20200106,0.6,0.2,沪深300指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,混合型,O
952009.OF,国泰君安君得鑫两年持有A,国泰君安资管,混合型,20200106,1.2,0.25,沪深300指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,混合型,O
008817.OF,华宝可转债C,华宝基金,债券型,20200106,0.7,0.2,标普中国可转债指数收益率*70%+上证国债指数收益率*30%,债券型,O
008712.OF,景顺长城品质成长A,景顺长城基金,混合型,20200103,1.5,0.25,中证800指数收益率*60%+中证港股通综合指数收益率*20%+中证综合债券指数收益率*20%,混合型,O
007907.OF,富荣富开1-3年国开债纯债C,富荣基金,债券型,20200103,0.3,0.1,中债-国开行债券总全价(1-3年)指数收益率,债券型,O
008039.OF,南方创利3个月定开债,南方基金,债券型,20200102,0.3,0.1,中债信用债总指数收益率,债券型,O
007499.OF,光大风格轮动C,光大保德信基金,混合型,20200102,1.5,0.25,中证500指数收益率*90%+银行活期存款利率(税后)*10%,混合型,O
003070.OF,光大创业板量化优选C,光大保德信基金,股票型,20200102,1.5,0.25,创业板综合指数收益率*90%+银行活期存款利率(税后)*10%,股票型,O
007445.OF,国投瑞银顺悦3个月定开,国投瑞银基金,债券型,20191231,0.3,0.1,中债综合指数收益率,债券型,O
007787.OF,富国中证国企一带一路ETF联接C,富国基金,股票型,20191231,0.15,0.05,中证国企一带一路指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008064.OF,建信睿信三个月定开债,建信基金,债券型,20191231,0.3,0.1,中债综合指数收益率,债券型,O
007786.OF,富国中证国企一带一路ETF联接A,富国基金,股票型,20191231,0.15,0.05,中证国企一带一路指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
007885.OF,中融中证500ETF联接A,中融基金,股票型,20191231,0.3,0.1,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
007886.OF,中融中证500ETF联接C,中融基金,股票型,20191231,0.3,0.1,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008739.OF,中欧同益一年定开债,中欧基金,债券型,20191231,0.3,0.1,中债综合指数收益率,债券型,O
008396.OF,博时中证500ETF联接A,博时基金,股票型,20191230,0.15,0.05,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008397.OF,博时中证500ETF联接C,博时基金,股票型,20191230,0.15,0.05,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008082.OF,国寿安保研究精选A,国寿安保基金,混合型,20191230,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,混合型,O
008083.OF,国寿安保研究精选C,国寿安保基金,混合型,20191230,1.5,0.25,沪深300指数收益率*80%+中证全债指数收益率*20%,混合型,O
008518.OF,弘毅远方经济新动力A,弘毅远方基金,混合型,20191230,1.5,0.2,沪深300指数收益率*60%+上证国债指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,混合型,O
008487.OF,中信建投稳悦一年定开债,中信建投基金,债券型,20191230,0.3,0.1,中证综合债指数收益率,债券型,O
007981.OF,红塔红土瑞祥纯债A,红塔红土基金,债券型,20191230,0.3,0.1,中债综合指数(总财富)收益率,债券型,O
007982.OF,红塔红土瑞祥纯债C,红塔红土基金,债券型,20191230,0.3,0.1,中债综合指数(总财富)收益率,债券型,O
008269.OF,大成睿享A,大成基金,混合型,20191230,1.5,0.25,沪深300指数收益率*60%+中证综合债券指数收益率*30%+恒生指数收益率*10%,混合型,O
008467.OF,博道嘉瑞A,博道基金,混合型,20191230,1.5,0.2,沪深300指数收益率*55%+中债综合全价(总值)指数收益率*40%+中证港股通综合指数(人民币)收益率*5%,混合型,O
008270.OF,大成睿享C,大成基金,混合型,20191230,1.5,0.25,沪深300指数收益率*60%+中证综合债券指数收益率*30%+恒生指数收益率*10%,混合型,O
008468.OF,博道嘉瑞C,博道基金,混合型,20191230,1.5,0.2,沪深300指数收益率*55%+中债综合全价(总值)指数收益率*40%+中证港股通综合指数(人民币)收益率*5%,混合型,O
008278.OF,国泰惠鑫一年定开债,国泰基金,债券型,20191227,0.3,0.1,中证综合债指数收益率,债券型,O
008593.OF,天弘沪深300指数增强C,天弘基金,股票型,20191227,0.6,0.1,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O
008549.OF,汇安中债-广西信用债A,汇安基金,债券型,20191227,0.3,0.1,中债-广西壮族自治区公司信用类债券指数收益率*95%+同期银行存款活期利率(税后)*5%,被动指数型,O
008550.OF,汇安中债-广西信用债C,汇安基金,债券型,20191227,0.3,0.1,中债-广西壮族自治区公司信用类债券指数收益率*95%+同期银行存款活期利率(税后)*5%,被动指数型,O
008471.OF,工银泰颐三年定开A,工银瑞信基金,债券型,20191227,0.15,0.05,三年期定期存款利率(税后)+0.20%,债券型,O
008472.OF,工银泰颐三年定开C,工银瑞信基金,债券型,20191227,0.15,0.05,三年期定期存款利率(税后)+0.20%,债券型,O
008592.OF,天弘沪深300指数增强A,天弘基金,股票型,20191227,0.6,0.1,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O
008325.OF,宝盈祥利稳健配置C,宝盈基金,混合型,20191227,0.6,0.2,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O
008324.OF,宝盈祥利稳健配置A,宝盈基金,混合型,20191227,0.6,0.2,中证全债指数收益率*70%+沪深300指数收益率*30%,混合型,O
008355.OF,农银金祺定开债,农银汇理基金,债券型,20191227,0.3,0.1,中证全债指数收益率,债券型,O
007398.OF,兴全磐稳增利债券C,兴证全球基金,债券型,20191227,0.7,0.2,中证全债指数*95%+同业存款利率*5%,债券型,O
008210.OF,南方宝泰一年C,南方基金,混合型,20191227,1.0,0.2,上证国债指数收益率*75%+沪深300指数收益率*20%+中证港股通综合指数(人民币)收益率*5%,混合型,O
008107.OF,华商医药医疗行业,华商基金,股票型,20191227,1.5,0.25,申万医药生物行业指数收益率*80%+中证全债指数收益率*15%+中证港股通医药卫生综合指数收益率*5%,股票型,O
470014.OF,汇添富理财14天A,汇添富基金,债券型,20191227,0.27,0.08,七天通知存款利率(税后),债券型,O
008209.OF,南方宝泰一年A,南方基金,混合型,20191227,1.0,0.2,上证国债指数收益率*75%+沪深300指数收益率*20%+中证港股通综合指数(人民币)收益率*5%,混合型,O
471014.OF,汇添富理财14天B,汇添富基金,债券型,20191227,0.27,0.08,七天通知存款利率(税后),债券型,O
008322.OF,东方卓行18个月定开A,东方基金,债券型,20191227,0.3,0.05,一年期定期存款利率(税后)+1.8%,债券型,O
008323.OF,东方卓行18个月定开C,东方基金,债券型,20191227,0.3,0.05,一年期定期存款利率(税后)+1.8%,债券型,O
008216.OF,农银彭博利率债指数,农银汇理基金,债券型,20191227,0.15,0.05,彭博1-3年中国利率债指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008352.OF,交银施罗德裕坤纯债,交银施罗德基金,债券型,20191226,0.3,0.1,中债综合全价指数收益率,债券型,O
008296.OF,广发汇利一年定开债,广发基金,债券型,20191226,0.3,0.1,中债综合财富(总值)指数收益率,债券型,O
008378.OF,兴全社会价值三年持有,兴证全球基金,混合型,20191226,0.8,0.25,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合(全价)指数收益率*20%,混合型,O
008207.OF,国泰合融纯债A,国泰基金,债券型,20191226,0.3,0.1,中证综合债指数收益率,债券型,O
008292.OF,民生加银沪深300ETF联接C,民生加银基金,股票型,20191226,0.5,0.1,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O
007225.OF,浙商惠泉3个月定开C,浙商基金,债券型,20191226,0.3,0.1,中债新综合指数(全价)收益率*80%+一年期定存利率(税后)*20%,债券型,O
007224.OF,浙商惠泉3个月定开A,浙商基金,债券型,20191226,0.3,0.1,中债新综合指数(全价)收益率*80%+一年期定存利率(税后)*20%,债券型,O
008677.OF,银华中债1-3年国开债,银华基金,债券型,20191226,0.15,0.05,中债-1-3年国开行债券指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008568.OF,蜂巢丰业纯债一年定开债,蜂巢基金,债券型,20191226,0.3,0.05,中债综合全价(总值)指数收益率,债券型,O
007768.OF,信澳安盛纯债,信达澳亚基金,债券型,20191226,0.3,0.1,中债综合全价(总值)指数收益率*90%+银行活期存款利率(税后)*10%,债券型,O
008147.OF,中银添瑞6个月定开债C,中银基金,债券型,20191226,0.2,0.05,该封闭期起始日公布的六个月定期存款利率(税后)+1.5%,债券型,O
007406.OF,银河睿鑫纯债,银河基金,债券型,20191226,0.3,0.1,中债综合全价指数收益率,债券型,O
008146.OF,中银添瑞6个月定开债A,中银基金,债券型,20191226,0.2,0.05,该封闭期起始日公布的六个月定期存款利率(税后)+1.5%,债券型,O
008503.OF,国寿安保泰瑞纯债一年定开债,国寿安保基金,债券型,20191226,0.3,0.1,中债综合(全价)指数收益率,债券型,O
008291.OF,民生加银沪深300ETF联接A,民生加银基金,股票型,20191226,0.5,0.1,沪深300指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O
008217.OF,国泰聚盈三年定开,国泰基金,债券型,20191226,0.15,0.05,中证综合债指数收益率,债券型,O
008596.OF,平安乐顺39个月定开债A,平安基金,债券型,20191225,0.15,0.05,三年定期存款利率(税后)+1.5%,债券型,O
008661.OF,嘉实致融一年定开,嘉实基金,债券型,20191225,0.3,0.1,中债综合财富(总值)指数收益率,债券型,O
008052.OF,工银瑞信粤港澳大湾区创新100ETF联接A,工银瑞信基金,股票型,20191225,0.25,0.05,粤港澳大湾区创新100指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O
008391.OF,国联安沪深300ETF联接C,国联安基金,股票型,20191225,0.2,0.1,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008390.OF,国联安沪深300ETF联接A,国联安基金,股票型,20191225,0.2,0.1,沪深300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O
008053.OF,工银瑞信粤港澳大湾区创新100ETF联接C,工银瑞信基金,股票型,20191225,0.25,0.05,粤港澳大湾区创新100指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O
008493.OF,鹏华尊泰一年定开债,鹏华基金,债券型,20191225,0.3,0.1,中债综合财富指数收益率,债券型,O
008460.OF,招商招和39个月定开债,招商基金,债券型,20191225,0.15,0.05,三年期定期存款利率(税后),债券型,O
008242.OF,英大通盈A,英大基金,债券型,20191225,0.3,0.1,中债综合全价(总值)指数收益率,债券型,O
008638.OF,广发科技创新A,广发基金,混合型,20191225,1.5,0.25,中国战略新兴产业成份指数收益率*70%+中证全债指数收益率*30%,混合型,O
008597.OF,平安乐顺39个月定开债C,平安基金,债券型,20191225,0.15,0.05,三年定期存款利率(税后)+1.5%,债券型,O
008448.OF,德邦短债A,德邦基金,债券型,20191225,0.3,0.1,中债-综合财富(1年以下)指数收益率,债券型,O
007852.OF,工银瑞安3个月定开债,工银瑞信基金,债券型,20191225,0.3,0.1,中债综合财富(总值)指数收益率,债券型,O
008124.OF,中邮中证500指数增强C,中邮基金,股票型,20191225,0.6,0.2,中证500指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O
008091.OF,中信保诚红利精选A,中信保诚基金,混合型,20191225,1.5,0.25,中证红利指数收益率*70%+中证综合债指数收益率*20%+中证港股通高股息投资指数收益率*10%,混合型,O
007675.OF,工银产业升级C,工银瑞信基金,股票型,20191225,1.5,0.25,中证700指数收益率*75%+中债综合财富(总值)指数收益率*20%+恒生指数收益率*5%,股票型,O
008092.OF,中信保诚红利精选C,中信保诚基金,混合型,20191225,1.5,0.25,中证红利指数收益率*70%+中证综合债指数收益率*20%+中证港股通高股息投资指数收益率*10%,混合型,O
008742.OF,天治天得利货币B,天治基金,货币市场型,20191225,0.2,0.05,银行六个月定期储蓄存款利率(税后),货币型,O
007836.OF,泰康润和两年定开债,泰康基金,债券型,20191225,0.15,0.05,封闭期起始日的中国人民银行公布并执行的金融机构两年期定期存款基准利率(税后)+0.60%,债券型,O
590007.OF,中邮中证500指数增强A,中邮基金,股票型,20191225,0.6,0.2,中证500指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O
008243.OF,英大通盈C,英大基金,债券型,20191225,0.3,0.1,中债综合全价(总值)指数收益率,债券型,O
008245.OF,圆信永丰致优A,圆信永丰基金,混合型,20191225,1.5,0.25,沪深300指数收益率*65%+上证国债指数收益率*35%,混合型,O
008246.OF,圆信永丰致优C,圆信永丰基金,混合型,20191225,1.5,0.25,沪深300指数收益率*65%+上证国债指数收益率*35%,混合型,O
